院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
长安大学,陕西,第502组,591,14537,,,,,,,,,,,,,,,
长安大学,陕西,第504组,585,17182,,,,,,,,,,,,,,,
长安大学,陕西,第503组,576,21657,,,,,,,,,,,,,,,
长安大学,陕西,第501组,573,23458,,,,,,,,,,,,,,,
宁波大学,浙江,第502组,591,14652,,,,,,,,,,,,,,,
宁波大学,浙江,第503组,588,16146,,,,,,,,,,,,,,,
宁波大学,浙江,第504组,580,19525,,,,,,,,,,,,,,,
宁波大学,浙江,第505组,569,26196,,,,,,,,,,,,,,,
徐州医科大学,江苏,第501组,591,14722,,,,,,,,,,,,,,,
东北电力大学,吉林,第501组,591,14739,,,,,,,,,,,,,,,
东北电力大学,吉林,第502组,569,26216,,,,,,,,,,,,,,,
东北电力大学,吉林,第503组,539,47171,,,,,,,,,,,,,,,
中国地质大学(北京),北京,第503组,590,14784,,,,,,,,,,,,,,,
中国地质大学(北京),北京,第501组,586,16733,,,,,,,,,,,,,,,
西南医科大学,四川,第503组,590,14903,,,,,,,,,,,,,,,
西南医科大学,四川,第502组,586,16715,,,,,,,,,,,,,,,
西南医科大学,四川,第508组,584,17944,,,,,,,,,,,,,,,
西南医科大学,四川,第506组,568,26554,,,,,,,,,,,,,,,
西南医科大学,四川,第504组,549,39242,,,,,,,,,,,,,,,
西南医科大学,四川,第507组,545,42402,,,,,,,,,,,,,,,
西南医科大学,四川,第501组,520,65429,,,,,,,,,,,,,,,
西南医科大学,四川,第505组,511,74318,,,,,,,,,,,,,,,
上海理工大学,上海,第501组,590,15000,,,,,,,,,,,,,,,
上海理工大学,上海,第502组,586,17043,,,,,,,,,,,,,,,
郑州大学,河南,第502组,590,15010,,,,,,,,,,,,,,,
郑州大学,河南,第501组,578,21043,,,,,,,,,,,,,,,
辽宁大学,辽宁,第50A组,590,15034,,,,,,,,,,,,,,,
辽宁大学,辽宁,第503组,587,16379,,,,,,,,,,,,,,,
辽宁大学,辽宁,第502组,579,20226,,,,,,,,,,,,,,,
辽宁大学,辽宁,第50B组,579,20298,,,,,,,,,,,,,,,
辽宁大学,辽宁,第501组,579,20303,,,,,,,,,,,,,,,
辽宁大学,辽宁,第504组,573,23792,,,,,,,,,,,,,,,
辽宁大学,辽宁,第507组,567,27140,,,,,,,,,,,,,,,
辽宁大学,辽宁,第508组,564,28990,,,,,,,,,,,,,,,
辽宁大学,辽宁,第506组,558,33024,,,,,,,,,,,,,,,
辽宁大学,辽宁,第505组,553,36734,,,,,,,,,,,,,,,
辽宁大学,辽宁,第509组,550,39038,,,,,,,,,,,,,,,
云南大学,云南,第506组,590,15171,,,,,,,,,,,,,,,
云南大学,云南,第505组,589,15524,,,,,,,,,,,,,,,
云南大学,云南,第501组,587,16594,,,,,,,,,,,,,,,
云南大学,云南,第504组,586,16998,,,,,,,,,,,,,,,
云南大学,云南,第503组,581,18986,,,,,,,,,,,,,,,
云南大学,云南,第502组,551,38189,,,,,,,,,,,,,,,
上海电力大学,上海,第501组,589,15355,,,,,,,,,,,,,,,
北京体育大学,北京,第505组,589,15374,,,,,,,,,,,,,,,
北京体育大学,北京,第503组,585,17374,,,,,,,,,,,,,,,
北京体育大学,北京,第506组,577,21156,,,,,,,,,,,,,,,
北京体育大学,北京,第502组,577,21168,,,,,,,,,,,,,,,
北京体育大学,北京,第501组,576,22049,,,,,,,,,,,,,,,
北京体育大学,北京,第504组,523,61965,,,,,,,,,,,,,,,
遵义医科大学,贵州,第504组,589,15377,,,,,,,,,,,,,,,
遵义医科大学,贵州,第502组,584,17966,,,,,,,,,,,,,,,
遵义医科大学,贵州,第505组,539,47247,,,,,,,,,,,,,,,
遵义医科大学,贵州,第507组,529,55837,,,,,,,,,,,,,,,
遵义医科大学,贵州,第503组,517,67963,,,,,,,,,,,,,,,
遵义医科大学,贵州,第506组,517,68595,,,,,,,,,,,,,,,
遵义医科大学,贵州,第501组,494,94856,,,,,,,,,,,,,,,
海南大学,海南,第503组,589,15467,,,,,,,,,,,,,,,
海南大学,海南,第502组,576,21813,,,,,,,,,,,,,,,
海南大学,海南,第505组,575,22256,,,,,,,,,,,,,,,
海南大学,海南,第506组,572,23909,,,,,,,,,,,,,,,
海南大学,海南,第507组,571,24995,,,,,,,,,,,,,,,
海南大学,海南,第501组,567,27159,,,,,,,,,,,,,,,
海南大学,海南,第504组,548,40168,,,,,,,,,,,,,,,
海南大学,海南,第508组,547,40792,,,,,,,,,,,,,,,
南京审计大学,江苏,第501组,589,15552,,,,,,,,,,,,,,,
南京审计大学,江苏,第502组,564,29186,,,,,,,,,,,,,,,
南方医科大学,江苏,第502组,589,15556,,,,,,,,,,,,,,,
南方医科大学,广东,第501组,553,36310,,,,,,,,,,,,,,,
汕头大学,广东,第504组,589,15581,,,,,,,,,,,,,,,
汕头大学,广东,第503组,575,22418,,,,,,,,,,,,,,,
汕头大学,广东,第502组,569,26331,,,,,,,,,,,,,,,
三峡大学,湖北,"第502组(水利电力特色专业组)",589,15676,,,,,,,,,,,,,,,
三峡大学,湖北,第504组,584,17738,,,,,,,,,,,,,,,
三峡大学,湖北,"第505组(清洁能源、智造)",569,26232,,,,,,,,,,,,,,,
三峡大学,湖北,"第506组(新质生产力专业组)",568,26651,,,,,,,,,,,,,,,
三峡大学,湖北,"第503组(医疗、生命科学)",553,36241,,,,,,,,,,,,,,,
三峡大学,湖北,"第501组(经管文工专业组)",508,78178,,,,,,,,,,,,,,,
湖南师范大学,湖南,第503组,589,15712,,,,,,,,,,,,,,,
湖南师范大学,湖南,第502组,583,18420,,,,,,,,,,,,,,,
湖南师范大学,湖南,第505组,581,19187,,,,,,,,,,,,,,,
湖南师范大学,湖南,第504组,569,26333,,,,,,,,,,,,,,,
广东医科大学,广东,第501组,588,15962,,,,,,,,,,,,,,,
广东医科大学,广东,第502组,535,50586,,,,,,,,,,,,,,,
安徽医科大学,安徽,第501组,588,15973,,,,,,,,,,,,,,,
北京信息科技大学,北京,第501组,588,16066,,,,,,,,,,,,,,,
上海对外经贸大学,上海,第501组,588,16149,,,,,,,,,,,,,,,
上海对外经贸大学,上海,第503组,587,16484,,,,,,,,,,,,,,,
上海对外经贸大学,上海,第502组,555,35287,,,,,,,,,,,,,,,
南京林业大学,江苏,第503组,587,16370,,,,,,,,,,,,,,,
南京林业大学,江苏,第501组,577,21510,,,,,,,,,,,,,,,
南京林业大学,江苏,第505组,574,22859,,,,,,,,,,,,,,,
南京林业大学,江苏,第502组,570,25139,,,,,,,,,,,,,,,
南京林业大学,江苏,第504组,569,26016,,,,,,,,,,,,,,,
山东第一医科大学,山东,第503组,587,16506,,,,,,,,,,,,,,,
山东第一医科大学,山东,第506组,538,48452,,,,,,,,,,,,,,,
山东第一医科大学,山东,第505组,535,50547,,,,,,,,,,,,,,,
山东第一医科大学,山东,第504组,531,54214,,,,,,,,,,,,,,,
山东第一医科大学,山东,第507组,528,56927,,,,,,,,,,,,,,,
山东第一医科大学,山东,第50E组,528,57261,,,,,,,,,,,,,,,
山东第一医科大学,山东,第50B组,519,65749,,,,,,,,,,,,,,,
山东第一医科大学,山东,第50A组,519,66243,,,,,,,,,,,,,,,
山东第一医科大学,山东,第50D组,518,67218,,,,,,,,,,,,,,,
山东第一医科大学,山东,第509组,516,69558,,,,,,,,,,,,,,,
山东第一医科大学,山东,第508组,515,70355,,,,,,,,,,,,,,,
山东第一医科大学,山东,第50C组,514,70952,,,,,,,,,,,,,,,
山东第一医科大学,山东,第502组,512,73057,,,,,,,,,,,,,,,
山东第一医科大学,山东,第501组,511,74931,,,,,,,,,,,,,,,
广东工业大学,广东,第503组,586,16701,,,,,,,,,,,,,,,
广东工业大学,广东,第502组,578,20767,,,,,,,,,,,,,,,
广东工业大学,广东,第501组,573,23897,,,,,,,,,,,,,,,
广东工业大学,广东,第504组,571,24571,,,,,,,,,,,,,,,
广东外语外贸大学,广东,第502组(计算机类),586,16841,,,,,,,,,,,,,,,
广东外语外贸大学,广东,第501组,566,27785,,,,,,,,,,,,,,,
上海政法学院,上海,第501组,586,16848,,,,,,,,,,,,,,,
上海政法学院,上海,第502组,565,28461,,,,,,,,,,,,,,,
上海政法学院,上海,第503组,522,62643,,,,,,,,,,,,,,,
太原理工大学,山西,第502组,586,16937,,,,,,,,,,,,,,,
太原理工大学,山西,第501组,581,19238,,,,,,,,,,,,,,,
南京农业大学,江苏,第502组,586,17040,,,,,,,,,,,,,,,
南京农业大学,江苏,第501组,582,18701,,,,,,,,,,,,,,,
浙江工商大学,浙江,第502组,585,17383,,,,,,,,,,,,,,,
浙江工商大学,浙江,第501组,563,29655,,,,,,,,,,,,,,,
浙江工商大学,浙江,第503组,562,30390,,,,,,,,,,,,,,,
山西大学,山西,第502组,584,17557,,,,,,,,,,,,,,,
山西大学,山西,第504组,575,22185,,,,,,,,,,,,,,,
山西大学,山西,第501组,561,31027,,,,,,,,,,,,,,,
山西大学,山西,第503组,557,33350,,,,,,,,,,,,,,,
上海海事大学,上海,第502组,584,17663,,,,,,,,,,,,,,,
上海海事大学,上海,第503组,578,20742,,,,,,,,,,,,,,,
扬州大学,江苏,第502组,584,17719,,,,,,,,,,,,,,,
扬州大学,江苏,第503组,564,28946,,,,,,,,,,,,,,,
扬州大学,江苏,第501组,564,29153,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第502组,584,17904,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第501组,564,28743,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第506组,562,30037,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第504组,562,30053,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第507组,551,37755,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第503组,548,40455,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第505组,541,45706,,,,,,,,,,,,,,,
上海海关学院,上海,第503组,584,17946,,,,,,,,,,,,,,,
成都理工大学,四川,第508组,583,18056,,,,,,,,,,,,,,,
成都理工大学,四川,第502组,572,24442,,,,,,,,,,,,,,,
成都理工大学,四川,第509组,571,24840,,,,,,,,,,,,,,,
成都理工大学,四川,第507组,571,25044,,,,,,,,,,,,,,,
成都理工大学,四川,第504组,570,25711,,,,,,,,,,,,,,,
成都理工大学,四川,第501组,565,28346,,,,,,,,,,,,,,,
成都理工大学,四川,第506组,543,44375,,,,,,,,,,,,,,,
宁夏大学,宁夏,第503组,583,18144,,,,,,,,,,,,,,,
宁夏大学,宁夏,第501组,576,21872,,,,,,,,,,,,,,,
宁夏大学,宁夏,第502组,574,22833,,,,,,,,,,,,,,,
宁夏大学,宁夏,第504组,574,22885,,,,,,,,,,,,,,,
宁夏大学,宁夏,第505组,569,25924,,,,,,,,,,,,,,,
广州中医药大学,广东,第501组,583,18247,,,,,,,,,,,,,,,
广州中医药大学,广东,第502组,558,32705,,,,,,,,,,,,,,,
北京语言大学,北京,第505组,583,18364,,,,,,,,,,,,,,,
北京语言大学,北京,第507组,571,24520,,,,,,,,,,,,,,,
北京语言大学,北京,第502组,567,27355,,,,,,,,,,,,,,,
北京语言大学,北京,第506组,562,30190,,,,,,,,,,,,,,,
湘潭大学,湖南,第502组,583,18458,,,,,,,,,,,,,,,
湘潭大学,湖南,第501组,575,22547,,,,,,,,,,,,,,,
河南大学,河南,第504组,582,18509,,,,,,,,,,,,,,,
河南大学,河南,第503组,578,20800,,,,,,,,,,,,,,,
河南大学,河南,第502组,575,22486,,,,,,,,,,,,,,,
河南大学,河南,第501组,573,23399,,,,,,,,,,,,,,,
西安邮电大学,陕西,第502组,582,18756,,,,,,,,,,,,,,,
西安邮电大学,陕西,第501组,579,20329,,,,,,,,,,,,,,,
燕山大学,河北,第503组,582,18975,,,,,,,,,,,,,,,
燕山大学,河北,第501组,567,27241,,,,,,,,,,,,,,,
燕山大学,河北,第502组,558,32731,,,,,,,,,,,,,,,
华南农业大学,广东,第501组,581,19059,,,,,,,,,,,,,,,
华南农业大学,广东,第502组,568,26406,,,,,,,,,,,,,,,
四川农业大学,四川,第502组,581,19155,,,,,,,,,,,,,,,
四川农业大学,四川,第501组,578,20993,,,,,,,,,,,,,,,
江苏大学,江苏,第502组,581,19199,,,,,,,,,,,,,,,
江苏大学,江苏,第501组,579,20246,,,,,,,,,,,,,,,
北京中医药大学,北京,第501组,581,19439,,,,,,,,,,,,,,,
北方工业大学,北京,第501组,580,19726,,,,,,,,,,,,,,,
北方工业大学,北京,第502组,554,36103,,,,,,,,,,,,,,,
天津工业大学,天津,第502组,580,19738,,,,,,,,,,,,,,,
天津工业大学,天津,第501组,565,28330,,,,,,,,,,,,,,,
华北理工大学,河北,第504组,580,19867,,,,,,,,,,,,,,,
华北理工大学,河北,第502组,534,51397,,,,,,,,,,,,,,,
华北理工大学,河北,第501组,533,52628,,,,,,,,,,,,,,,
华北理工大学,河北,第503组,521,63684,,,,,,,,,,,,,,,
西南石油大学,四川,第501组,580,19877,,,,,,,,,,,,,,,
江苏科技大学,江苏,第502组,579,20010,,,,,,,,,,,,,,,
江苏科技大学,江苏,第505组,579,20368,,,,,,,,,,,,,,,
江苏科技大学,江苏,第504组,572,23946,,,,,,,,,,,,,,,
江苏科技大学,江苏,第501组,563,29369,,,,,,,,,,,,,,,
江苏科技大学,江苏,第503组,563,29513,,,,,,,,,,,,,,,
湖南中医药大学,湖南,第503组,579,20054,,,,,,,,,,,,,,,
湖南中医药大学,湖南,第502组,565,28468,,,,,,,,,,,,,,,
湖南中医药大学,湖南,第504组,543,44399,,,,,,,,,,,,,,,
湖南中医药大学,湖南,第501组,534,52057,,,,,,,,,,,,,,,
江西财经大学,江西,第501组,579,20067,,,,,,,,,,,,,,,
江西财经大学,江西,第508组,570,25415,,,,,,,,,,,,,,,
江西财经大学,江西,第502组,567,27052,,,,,,,,,,,,,,,
江西财经大学,江西,第506组,556,34705,,,,,,,,,,,,,,,
江西财经大学,江西,第504组,539,47182,,,,,,,,,,,,,,,
江西财经大学,江西,第509组,539,47273,,,,,,,,,,,,,,,
江西财经大学,江西,第503组,533,52401,,,,,,,,,,,,,,,
江西财经大学,江西,第50A组,529,56286,,,,,,,,,,,,,,,
江西财经大学,江西,第505组,526,59126,,,,,,,,,,,,,,,
江西财经大学,江西,第507组,525,59662,,,,,,,,,,,,,,,
武汉科技大学,湖北,第502组,579,20094,,,,,,,,,,,,,,,
武汉科技大学,湖北,第501组,545,42235,,,,,,,,,,,,,,,
广州大学,广东,第501组,579,20105,,,,,,,,,,,,,,,
浙江财经大学,浙江,第504组,579,20118,,,,,,,,,,,,,,,
浙江财经大学,浙江,第501组,564,29040,,,,,,,,,,,,,,,
浙江财经大学,浙江,第503组,562,30419,,,,,,,,,,,,,,,
浙江财经大学,浙江,第502组,546,41538,,,,,,,,,,,,,,,
浙江理工大学,浙江,第503组,579,20142,,,,,,,,,,,,,,,
浙江理工大学,浙江,第502组,557,33454,,,,,,,,,,,,,,,
延边大学,吉林,第502组,579,20214,,,,,,,,,,,,,,,
延边大学,吉林,第501组,560,31571,,,,,,,,,,,,,,,
成都中医药大学,四川,第501组,579,20259,,,,,,,,,,,,,,,
成都中医药大学,四川,第502组,570,25234,,,,,,,,,,,,,,,
西南大学(荣昌校区),重庆,第501组,579,20320,,,,,,,,,,,,,,,
西南大学(荣昌校区),重庆,第502组,574,23025,,,,,,,,,,,,,,,
湖北大学,湖北,第503组,579,20347,,,,,,,,,,,,,,,
湖北大学,湖北,第502组,573,23415,,,,,,,,,,,,,,,
湖北大学,湖北,第501组,565,28524,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第504组,579,20356,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第505组,565,28250,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第502组,565,28499,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第503组,547,40696,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第501组,542,45142,,,,,,,,,,,,,,,
哈尔滨理工大学,黑龙江,第506组,539,47236,,,,,,,,,,,,,,,
桂林电子科技大学,广西,第502组,579,20476,,,,,,,,,,,,,,,
桂林电子科技大学,广西,第501组,536,50172,,,,,,,,,,,,,,,
海南医科大学,海南,第501组,579,20496,,,,,,,,,,,,,,,
海南医科大学,海南,第503组,531,54068,,,,,,,,,,,,,,,
海南医科大学,海南,第505组,527,58301,,,,,,,,,,,,,,,
海南医科大学,海南,第507组,521,64399,,,,,,,,,,,,,,,
海南医科大学,海南,第502组,520,64913,,,,,,,,,,,,,,,
海南医科大学,海南,第506组,516,69554,,,,,,,,,,,,,,,
海南医科大学,海南,第504组,515,70076,,,,,,,,,,,,,,,
海南医科大学,海南,第508组,506,79880,,,,,,,,,,,,,,,
海南医科大学,海南,第509组,481,110618,,,,,,,,,,,,,,,
海南医科大学,海南,第50A组,474,119126,,,,,,,,,,,,,,,
中国计量大学,浙江,第502组,578,20593,,,,,,,,,,,,,,,
中国计量大学,浙江,第501组,574,22832,,,,,,,,,,,,,,,
福建医科大学,福建,第503组,578,20625,,,,,,,,,,,,,,,
福建医科大学,福建,第502组,558,33012,,,,,,,,,,,,,,,
福建医科大学,福建,第501组,554,35685,,,,,,,,,,,,,,,
贵州医科大学,贵州,第501组,578,20707,,,,,,,,,,,,,,,
贵州医科大学,贵州,第508组,543,44055,,,,,,,,,,,,,,,
贵州医科大学,贵州,第502组,539,47249,,,,,,,,,,,,,,,
贵州医科大学,贵州,第509组,518,66677,,,,,,,,,,,,,,,
贵州医科大学,贵州,第505组,515,70322,,,,,,,,,,,,,,,
贵州医科大学,贵州,第506组,513,72518,,,,,,,,,,,,,,,
贵州医科大学,贵州,第504组,508,77478,,,,,,,,,,,,,,,
贵州医科大学,贵州,第507组,506,79932,,,,,,,,,,,,,,,
贵州医科大学,贵州,第503组,472,120921,,,,,,,,,,,,,,,
南京工业大学,江苏,第502组,578,20778,,,,,,,,,,,,,,,
南京工业大学,江苏,第501组,573,23731,,,,,,,,,,,,,,,
中南民族大学,湖北,第503组,578,20924,,,,,,,,,,,,,,,
中南民族大学,湖北,第502组,550,38712,,,,,,,,,,,,,,,
中南民族大学,湖北,第501组,518,67165,,,,,,,,,,,,,,,
湖北工业大学,湖北,第502组,578,20978,,,,,,,,,,,,,,,
湖北工业大学,湖北,第501组,497,90885,,,,,,,,,,,,,,,
广西大学,广西,第501组,578,20981,,,,,,,,,,,,,,,
青海大学,青海,第502组,578,20984,,,,,,,,,,,,,,,
青海大学,青海,第501组,570,25282,,,,,,,,,,,,,,,
青海大学,青海,第503组,569,25792,,,,,,,,,,,,,,,
青海大学,青海,第504组,557,33381,,,,,,,,,,,,,,,
济南大学,山东,第50A组,578,21039,,,,,,,,,,,,,,,
济南大学,山东,第506组,561,30868,,,,,,,,,,,,,,,
济南大学,山东,第507组,557,33415,,,,,,,,,,,,,,,
济南大学,山东,第509组,555,34934,,,,,,,,,,,,,,,
济南大学,山东,第50B组,548,40052,,,,,,,,,,,,,,,
济南大学,山东,第501组,484,105880,,,,,,,,,,,,,,,
成都信息工程大学,四川,第503组,577,21323,,,,,,,,,,,,,,,
成都信息工程大学,四川,第505组,575,22425,,,,,,,,,,,,,,,
成都信息工程大学,四川,第502组,573,23903,,,,,,,,,,,,,,,
西安理工大学,陕西,第502组,577,21454,,,,,,,,,,,,,,,
西安理工大学,陕西,第501组,567,27345,,,,,,,,,,,,,,,
南通大学,江苏,第502组,577,21552,,,,,,,,,,,,,,,
南通大学,江苏,第501组,550,38935,,,,,,,,,,,,,,,
广州医科大学,广东,第502组,576,21753,,,,,,,,,,,,,,,
广州医科大学,广东,第501组,572,24467,,,,,,,,,,,,,,,
东北林业大学,黑龙江,第502组,576,22131,,,,,,,,,,,,,,,
东北林业大学,黑龙江,第501组,568,26520,,,,,,,,,,,,,,,
天津中医药大学,天津,第502组,576,22168,,,,,,,,,,,,,,,
天津中医药大学,天津,第505组,568,26832,,,,,,,,,,,,,,,
天津中医药大学,天津,第504组,560,31503,,,,,,,,,,,,,,,
天津中医药大学,天津,第503组,559,32191,,,,,,,,,,,,,,,
天津中医药大学,天津,第501组,542,44914,,,,,,,,,,,,,,,
天津中医药大学,天津,第506组,542,44937,,,,,,,,,,,,,,,
华侨大学,福建,第502组,575,22405,,,,,,,,,,,,,,,
华侨大学,福建,第503组,568,26847,,,,,,,,,,,,,,,
华侨大学,福建,第501组,551,37856,,,,,,,,,,,,,,,
长沙理工大学,湖南,第502组,575,22419,,,,,,,,,,,,,,,
长沙理工大学,湖南,第501组,555,34943,,,,,,,,,,,,,,,
首都经济贸易大学,北京,第502组,575,22435,,,,,,,,,,,,,,,
首都经济贸易大学,北京,第501组,567,27449,,,,,,,,,,,,,,,
广东财经大学,广东,第501组,575,22468,,,,,,,,,,,,,,,
西北政法大学,陕西,第501组,575,22604,,,,,,,,,,,,,,,
北京工商大学,北京,第501组,575,22698,,,,,,,,,,,,,,,
北京工商大学,北京,第502组,569,25807,,,,,,,,,,,,,,,
北京工商大学,北京,第503组,569,26117,,,,,,,,,,,,,,,
山西医科大学,山西,第505组,574,22796,,,,,,,,,,,,,,,
山西医科大学,山西,第506组,570,25311,,,,,,,,,,,,,,,
山西医科大学,山西,第502组,556,34354,,,,,,,,,,,,,,,
山西医科大学,山西,第507组,539,47240,,,,,,,,,,,,,,,
山西医科大学,山西,第501组,538,48057,,,,,,,,,,,,,,,
山西医科大学,山西,第504组,517,68439,,,,,,,,,,,,,,,
山西医科大学,山西,第503组,516,69229,,,,,,,,,,,,,,,
山西医科大学,山西,第508组,516,69749,,,,,,,,,,,,,,,
青岛大学,山东,第504组,574,23196,,,,,,,,,,,,,,,
青岛大学,山东,第503组,567,27221,,,,,,,,,,,,,,,
青岛大学,山东,第502组,559,32072,,,,,,,,,,,,,,,
东北农业大学,黑龙江,第502组,574,23279,,,,,,,,,,,,,,,
东北农业大学,黑龙江,第501组,573,23611,,,,,,,,,,,,,,,
上海海洋大学,上海,第501组,574,23286,,,,,,,,,,,,,,,
河北医科大学,河北,第502组,574,23297,,,,,,,,,,,,,,,
河北医科大学,河北,第501组,551,37966,,,,,,,,,,,,,,,
河北医科大学,河北,第503组,529,56559,,,,,,,,,,,,,,,
长春理工大学,吉林,第502组,573,23507,,,,,,,,,,,,,,,
长春理工大学,吉林,第501组,539,47341,,,,,,,,,,,,,,,
长春理工大学,吉林,第503组,529,55858,,,,,,,,,,,,,,,
武汉工程大学,湖北,第502组,573,23543,,,,,,,,,,,,,,,
武汉工程大学,湖北,第503组,556,34455,,,,,,,,,,,,,,,
武汉工程大学,湖北,第501组,535,50804,,,,,,,,,,,,,,,
"中国石油大学(北京)克拉玛依校区",新疆,第502组,573,23553,,,,,,,,,,,,,,,
"中国石油大学(北京)克拉玛依校区",新疆,第501组,567,27082,,,,,,,,,,,,,,,
上海健康医学院,上海,第501组,572,24058,,,,,,,,,,,,,,,
上海健康医学院,上海,第502组,533,52554,,,,,,,,,,,,,,,
上海师范大学,上海,第501组,572,24064,,,,,,,,,,,,,,,
上海师范大学,上海,第502组,572,24113,,,,,,,,,,,,,,,
上海师范大学,上海,第503组,552,37459,,,,,,,,,,,,,,,
西安医学院,陕西,第502组,572,24118,,,,,,,,,,,,,,,
西安医学院,陕西,第501组,545,42586,,,,,,,,,,,,,,,
浙江农林大学,浙江,第504组,572,24244,,,,,,,,,,,,,,,
浙江农林大学,浙江,第503组,562,30354,,,,,,,,,,,,,,,
浙江农林大学,浙江,第502组,555,34843,,,,,,,,,,,,,,,
浙江农林大学,浙江,第501组,545,42455,,,,,,,,,,,,,,,
陕西科技大学,陕西,第501组,572,24441,,,,,,,,,,,,,,,
陕西科技大学,陕西,第502组,540,46792,,,,,,,,,,,,,,,
上海应用技术大学,上海,第506组,572,24486,,,,,,,,,,,,,,,
上海应用技术大学,上海,第504组,566,27795,,,,,,,,,,,,,,,
上海应用技术大学,上海,第501组,563,29741,,,,,,,,,,,,,,,
上海应用技术大学,上海,第505组,559,32643,,,,,,,,,,,,,,,
上海应用技术大学,上海,第507组,558,33267,,,,,,,,,,,,,,,
